id	title	words	chars	text
548165819	Anita Hill	1346	8373	anita hill anita hill anita hill anita hill anita fay hill born juli 30 1956 american attorney academ current professor social polici law women studi brandei univ heller school social polici manag becam nation figur 1991 alleg u nbsp suprem court nomin clarenc thoma made harass sexual statement wa supervisor u nbsp depart educ equal employ opportun commiss though thoma wa confirm took seat court hill testimoni focu nation attent issu workplac sexual harass earli life educ hill wa born lone tree 
546009613	Audio file format	1148	7095	audio file format audio file format audio file format audio file format audio file format file format store digit audio data comput system thi data store uncompress compress reduc file size raw bitstream usual contain format audio data format defin storag layer format type import distinguish file format audio codec codec perform encod decod raw audio data data store file specif audio file format although audio file format support onli one type audio data creat audio coder multimedia contain form
7611264	Area 51	8044	47774	area 51 area 51 area 51 area 51 area 51 also known dreamland groom lake remot detach edward air forc base locat southern portion nevada western unit state 83 nbsp mile 133 nbsp km north northwest la vega situat center southern shore groom lake larg militari airfield base current primari purpo offici undetermin howev base histor evid like support develop test experi aircraft weapon system dreamland fifti year secret flight test nevada peter w merlin rich p 57 rich describ groom 1977 nbsp sprawl f
7304691	Audio signal processing	923	5852	audio signal process audio signal process audio signal process audio signal process audio signal process sometim refer audio process intent alter auditori signal sound often audio effect effect unit audio signal may electron repr either digit analog format signal process may occur either domain analog processor oper directli electr signal digit processor oper mathemat digit repr signal histori audio signal sound wave longitudin wave travel air consist compress rarefact audio signal measur bel de
548490358	Amdahl's law	953	5683	amdahl law amdahl law amdahl law amdahl law speedup program use multipl processor parallel comput limit sequenti fraction program exampl 95 program parallel theoret maximum speedup use parallel comput would 20 shown diagram matter mani processor use amdahl law also known amdahl argument rodger 85 p 226 name comput architect gene amdahl use find maximum expect improv system onli part system improv often use parallel comput predict theoret maximum speedup use multipl processor wa present afip spri
3544760	Ayahuasca	3332	21553	ayahuasca ayahuasca ayahuasca ayahuasca ayahuasca cook napo region ecuador ayahuasca usual pronounc also commonli call yag brew variou psychoact infu decoct prepar banisteriopsi caapi vine usual mix leav dimethyltryptamin dmt contain speci shrub genu psychotria brew first describ academ earli 1950 harvard ethnobotanist richard evan schult found employ divinatori heal purpo nativ peopl amazonian peru known number differ name see ha report effect consum caapi vine alon dmt contain plant psychotria
264323	Abbe number	413	2176	abb number abb number abb number abb number abb diagram plot abb number refract index rang differ glass red dot glass classifi use schott glass letter number code reflect composit posit diagram influenc select glass compon addit abb number specif base glass abb number calcul glass physic optic abb number also known v number constr transpar materi measur materi disper variat refract index wavelength relat refract index high valu v indic low disper low chromat aberr name ernst abb 1840 1905 german
7304691	Ablative case	748	4211	abl case abl case abl case abl case grammar abl case abbrevi case type noun inflect variou languag use gener express motion away someth although preci mean may vari languag name abl deriv latin ablatu irregular perfect passiv participl auferr carri away indo european languag latin noun latin abl case ablativu mainli use adverbi modifi verb abl case ha 15 use descend three proto indo european case abl instrument loc greek ancient greek wa abl case function taken genit genit function belong proto 
14488899	Adamic language	787	4646	adam languag adam languag adam languag adam languag adam languag accord jew record midrashim christian languag spoken adam possibl eve garden eden variou interpret either languag use god address adam divin languag languag invent adam name thing includ eve mediev tradit jewish exegesi midrash genesi rabbah 38 say adam spoke hebrew becau name give eve isha book genesi 2 23 chava genesi 3 20 onli make sen hebrew contrast kabbal assum etern torah wa ident torah written hebrew thu abulafia 13th centu
800198	Rise and Fall of the City of Mahagonny	2959	18349	rise fall citi mahagonni rise fall citi mahagonni rise fall citi mahagonni rise fall citi mahagonni rise fall citi mahagonni polit satir opera compo kurt weill german libretto bertolt brecht wa first perform 9 march 1930 leipzig composit histori libretto wa mainli written earli 1927 music wa finish spring 1929 although text music partli revi author later earli product howev wa mahagonni songspiel sometim known da klein mahagonni concert work voic small orchestra commiss deutsch kammermusik festi
7304691	Avery Hopwood	703	4433	averi hopwood averi hopwood averi hopwood averi hopwood averi hopwood averi hopwood spanish dancer rose rolanda 1924 jame averi hopwood may 28 1882 juli 1 1928 wa success playwright jazz age four play run simultan broadway 1920 biographi wa born cleveland ohio graduat phi beta kappa univ michigan 1905 hopwood start journalist cleveland newspap new york correspond within year play cloth 1906 produc broadway becam known playboy playwright jim beaver biographi averi hopwood internet movi databa spe
7304691	Antipope Felix II	362	2217	antipop felix ii antipop felix ii antipop felix ii antipop felix ii antipop felix ii wa instal pope 355 emperor constantiu ii banish reign pope liberiu refu subscrib sentenc condemn saint athanasiu may 357 roman laiti remain faith liberiu demand constantiu wa visit rome recal liberiu emperor plan felix liberiu rule jointli liberiu return felix wa forc retir porto near rome make unsuccess attempt establish rome die 22 novemb 365 encyclopaedia britannica felix ii papal schism liberiu felix 1 4 thi
271168	Alkaloid	3443	23764	alkaloid alkaloid alkaloid alkaloid first individu alkaloid poppi papav somniferum alkaloid group natur occur chemic compound contain mostli basic nitrogen atom thi group also includ relat compound neutral iupac compendium chemic terminolog 2nd ed gold book compil d mcnaught wilkinson blackwel scientif public oxford 1997 isbn 0 9678550 9 8 even weakli acid properti r h f mansk alkaloid chemistri physiolog volum viii new york academ press 1965 p 673 synthet compound similar structur also attribut
1215485	Adventism	1200	7998	advent advent advent advent advent christian movement began 19th centuri context second great awaken reviv unit state name refer belief immin second come second advent jesu christ wa start william miller whose follow becam known millerit today largest church within movement seventh day adventist church adventist famili church regard today conserv protest adventist sabbatarian hebraic church section p 256 276 frank mead samuel hill craig d atwood handbook denomin unit state 12th edn nashvil abing
546118714	Archbishop of Canterbury	1487	10393	archbishop canterburi archbishop canterburi archbishop canterburi archbishop canterburi archbishop canterburi senior bishop princip leader church england symbol head worldwid anglican communion diocesan bishop dioc canterburi current archbishop justin welbi 105th line goe back 1400 year augustin canterburi apostl english year 597 9 novemb 2012 wa offici announc welbi bishop durham appoint succeed rowan william 105th archbishop canterburi hi enthron took place canterburi cathedr 21 march 2013 tim
18542184	Albion, Michigan	682	4034	albion michigan albion michigan albion michigan albion michigan albion citi calhoun counti south central region lower peninsula us state michigan popul wa 8 616 2010 censu part battl creek metropolitan statist area time earliest english speak settler arriv area ha also known fork becau situat confluenc north south branch kalamazoo river festiv fork ha held annual sinc 1967 celebr albion ethnic heritag presenc sever major manufactur sinc 19th centuri ha given albion reput factori town thi ha chan
547682694	Anointing of the Sick	2234	14307	anoint sick anoint sick anoint sick anoint sick detail seven sacrament 1445 roger van der weyden show sacrament extrem unction anoint sick anoint sick known also name distinguish form religi anoint unction older term mean intend name indic benefit sick person religi anoint occur relat sacrament particular baptism confirm ordin also coron monarch oxford dictionari christian church oxford univ press 2005 isbn 978 0 19 280290 3 articl unction name sinc 1972 roman cathol church use name anoint sick 
548585520	Abstract data type	2121	13006	abstract data type abstract data type abstract data type abstract data type comput scienc abstract data type adt mathemat model certain class data structur similar behavior certain data type one program languag similar semant abstract data type defin indirectli onli oper may perform mathemat constraint effect possibl cost oper barbara liskov program abstract data type proceed acm sigplan symposium veri high level languag pp 50 59 1974 santa monica california exampl abstract stack could defin thr
547481754	American Football League	5762	34082	american footbal leagu american footbal leagu american footbal leagu american footbal leagu american footbal leagu afl wa major american profess footbal leagu oper 1960 1969 merg nation footbal leagu nfl upstart afl oper direct competit establish nfl throughout exist afl wa creat number owner refu nfl expan franchi minor share nfl franchi afl origin lineup saw eastern divi new york titan boston patriot buffalo bill houston oiler along western divi lo angel charger denver bronco oakland raider da
7328338	A.S. Roma	3964	23021	roma roma roma roma associazion sportiva roma commonli refer simpli roma profess italian footbal club base rome found merger arrang fascist regim 1927 roma particip top tier italian footbal exist one season earli 50 1951 52 61st season row 80th roma compet seri 2012 13 season roma won seri three time first 1941 42 1982 83 2000 01 well win nine coppa italia titl two supercoppa italiana titl european stage roma won inter citi fair cup 1960 61 come close european cup victori 1983 84 lost one leg fi
7852030	Antibody	3658	24061	antibodi antibodi antibodi antibodi antibodi bind specif antigen interact similar lock key antibodi ab also known immunoglobulin ig larg y shape protein produc b cell use immun system identifi neutral foreign object bacteria viru antibodi recogn uniqu part foreign target call antigen tip y antibodi contain paratop structur analog lock specif one particular epitop similarli analog key antigen allow two structur bind togeth preci use thi bind mechan antibodi tag microb infect cell attack part immu
7304691	Alessandro Scarlatti	976	6198	alessandro scarlatti alessandro scarlatti alessandro scarlatti alessandro scarlatti alessandro scarlatti alessandro scarlatti 2 may 1660 ndash 24 octob 1725 wa italian baroqu compo especi famou hi opera chamber cantata consid founder neapolitan school opera wa father two compo domenico scarlatti pietro filippo scarlatti life scarlatti wa born palermo part kingdom sicili gener said pupil giacomo carissimi rome theoriz connect northern itali becau hi earli work seem show influenc stradella legrenz
7611264	Aston Martin	4007	22591	aston martin aston martin aston martin aston martin aston martin lagonda limit british manufactur luxuri sport car wa found 1913 lionel martin robert bamford 1994 2007 aston martin wa wholli subsidiari ford motor compani becom part ford premier automot group wa form 2000 march 2007 consortium investor purcha 90 aston martin 479 nbsp million ford retain 40 nbsp million stake decemb 2012 italian privat equiti fund investindustri sign deal buy 37 5 aston martin invest 150 million capit increa histo
547155833	Albert Pike	1241	7497	albert pike albert pike albert pike albert pike albert pike decemb 29 1809 april 2 1891 wa american attorney conf offic writer freemason pike onli conf militari offic figur honor outdoor statu washington d c judiciari squar biographi pike wa born boston massachusett son ben sarah andrew pike spent hi childhood byfield newburyport massachusett hi coloni ancestor includ john pike 1613 1688 1689 founder woodbridg new jersey albert descent hi immigr ancestor john pike follow john pike 1572 1654 john
544913648	Abdul Rashid Dostum	1324	8426	abdul rashid dostum abdul rashid dostum abdul rashid dostum abdul rashid dostum abdul rashid dostum persian former govern armi gener dure soviet war afghanistan consid mani leader afghanistan uzbek commun current part leadership council nation front afghanistan along ahmad zia massoud mohammad mohaqiq chairman hi polit parti junbish e milli yi islami yi afghanistan nation islam movement afghanistan commonli known jumbish also chairman joint chief staff afghan nation armi role often view ceremoni
15029790	Andhra Pradesh	5908	39304	andhra pradesh andhra pradesh andhra pradesh andhra pradesh andhra pradesh telugu abbrevi p one 28 state india situat countri southeastern coast india fourth largest state area fifth largest popul 84 million inhabit 2011 capit largest citi hyderabad fourth popul citi countri andhra pradesh border maharashtra chhattisgarh odisha state north bay bengal east state tamil nadu south karnataka west accord plan commiss india financ year 2011 12 state wa second nomin gdp gdp per capita rank fourth andhr
341317	Accelerated Graphics Port	1874	10319	accel graphic port accel graphic port accel graphic port accel graphic port accel graphic port often shorten agp high speed point point channel attach video card comput motherboard primarili assist accel 3d comput graphic origin wa design successor pci type connect sinc 2004 agp ha progress phase favor pci express pcie mid 2009 pcie card domin market agp card motherboard still produc oem driver support wa minim agp almost end softpedia advantag pci comput increasingli becam graphic orient succes
271168	Aalen	7744	48196	aalen aalen aalen aalen aalen former free imperi citi locat eastern part german state baden w rttemberg east stuttgart north ulm seat ostalbkrei district largest town well largest town within ostw rttemberg region sinc 1956 aalen ha statu gro e kreisstadt major district town area 146 63 nbsp km 2 aalen rank 7th baden w rttemberg 2nd within govern region stuttgart stuttgart popul 66 000 aalen 15 popul settlement baden w rttemberg geographi situat aerial view district unterkochen town centr partli
10996774	Alois Alzheimer	447	2912	aloi alzheim aloi alzheim aloi alzheim aloi alzheim aloysiu aloi alzheim 14 june 1864 19 decemb 1915 wa german psychiatrist neuropathologist colleagu emil kraepelin alzheim credit identifi first publish case presenil dementia kraepelin would later identifi alzheim disea berrio g e 1991 alzheim disea conceptu histori intern journal geriatr psychiatri 5 355 365 biographi aloi alzheim wa born marktbreit bavaria 14 june 1864 hi father serv offic notari public famili hometown marktbreit alzheim birth
7328338	Aedile	854	5416	aedil aedil aedil aedil aedil templ build wa offic roman republ base rome aedil respon mainten public build regul public festiv also power enforc public order two pair aedil two aedil rank plebeian call curul aedil aedil curul offic curul aedil wa open plebeian patrician consid curul magistr offic wa gener held young men intend follow cursu honorum high polit offic tradit quaestorship befor praetorship wa compulsori part cursu henc former quaestor could elect praetorship without held aedileship 
18739139	American Airlines	5546	34045	american airlin american airlin american airlin american airlin american airlin inc aa major u airlin amr corpor headquart fort worth texa oper exten intern domest network schedul flight throughout north america caribbean south america europ asia pacif dalla fort worth intern airport airlin largest hub american airlin amr region carrier american eagl account 85 traffic 83 land fee airport travel destin hub airlin oper mainten base tulsa tul fort worth allianc afw latter wa announc close decemb 2
548586264	Antidepressant	7003	47186	antidepress antidepress antidepress antidepress fluoxetin prozac ssri chemic structur snri antidepress drug treatment depress despit name often use treat wide rang condit label condit anxieti disord obsess compul disord eat disord chronic pain neuropath pain hormon mediat disord dysmenorrhea snore migrain attent deficit hyperact disord adhd substanc abu occa even insomnia sleep disord antidepress use alon combin medic antidepress delay onset action 2 6 week respond well given drug degr efficaci 
6569922	Auger effect	363	2411	auger effect auger effect auger effect auger effect two view auger process illustr sequenti step involv auger deexcit incid electron photon creat core hole 1s level electron 2s level fill 1s hole transit energi impart 2p electron emit final atom state thu ha two hole one 2s orbit 2p orbit b illustr process use spectroscop notat auger effect physic phenomenon fill inner shell vacanc atom accompani emiss electron atom core electron remov leav vacanc electron higher energi level may fall vacanc res
16307919	Akio Morita	672	4159	akio morita akio morita akio morita akio morita akio morita morita akio januari 26 1921 nagoya aichi ndash octob 3 1999 tokyo wa japan businessman co founder soni corpor along masaru ibuka earli life akio morita wa born villag kosugaya japan morita famili wa involv sake miso soy sauc product chita peninsula aichi prefectur sinc 1665 wa oldest four sibl hi father kyuzaemon train child take famili busi akio howev found hi true call mathemat physic 1944 graduat osaka imperi univ degr physic wa late
2359527	Anode	1260	8030	anod anod anod anod diagram zinc anod cell note electron move cell convent current move opposit direct anod electrod electr current flow polar electr devic direct electr current convent opposit direct electron flow word electron flow anod exampl electr circuit mnemon acid anod current devic widespread misconcept anod polar alway posit thi often incorrectli infer correct fact electrochem devic neg charg anion move toward anod henc name posit charg cation move away fact anod polar depend devic typ
18210553	Analog television	3431	21422	analog televi analog televi analog televi analog televi analog analogu televi analog transmiss involv broadcast encod analog audio analog video signal one inform transmit bright color point imag sound wave audio signal repr continu variat aspect signal amplitud frequenc phase broadcast televi system prece digit transmiss digit televi dtv system util analog signal analog televi may wireless requir copper wire use cabl convert earli monochrom analog receiv develop earliest mechan televi system use
2414730	Adhesive	1854	11266	adh adh adh adh nitrocellulo adh outsid tube adh also known past glue materi typic liquid semi liquid adher bond item togeth adh come either natur synthet sourc type materi bond vast adh especi use bond thin materi adh cure harden either evapor solvent chemic reaction occur two constitu hermann onusseit rainer wefringhau gunther dreezen j rgen wichelhau joel schall lothar thiel ansgar halteren adh 1 gener ullmann encyclopedia industri chemistri 2010 wiley vch weinheim adh use join thin dissimila
506262	Anthony Hopkins	2429	15039	anthoni hopkin anthoni hopkin anthoni hopkin anthoni hopkin sir philip anthoni hopkin born 31 decemb 1937 welsh actor film stage televi compo consid one greatest live actor hopkin well known hi portray hannib lecter silenc lamb won academi award best actor sequel hannib prequel red dragon notabl film includ mask zorro meet joe black lion winter magic eleph man 84 chare cross road bram stoker dracula legend fall remain day amistad nixon world fastest indian fractur along hi academi award hopkin h
545077522	Ardal O'Hanlon	847	5161	ardal o hanlon ardal o hanlon ardal o hanlon ardal o hanlon ardal o hanlon born 8 octob 1965 irish comedian actor best known hi role televi sitcom father dougal mcguir father ted georg sunday hero biographi earli life o hanlon wa born 1965 carrickmacross counti monaghan ireland son rori o hanlon irish politician doctor ha five sibl rt think programm monday 6 octob 2008 examin ardal famili tree discov hi patern grandfath michael o hanlon ucd medicin student join irish republican armi dure irish w
548240812	Advanced Micro Devices	4519	27803	advanc micro devic advanc micro devic advanc micro devic advanc micro devic advanc micro devic inc amd american multin semiconductor compani base sunnyv california develop comput processor relat technolog commerci consum market main product includ microprocessor motherboard chipset emb processor graphic processor server workstat person comput emb system applic amd second largest global supplier microprocessor base x86 architectur behind intel also one largest supplier graphic process unit also 8
557233	Albrecht Dürer	4176	25639	albrecht d rer albrecht d rer albrecht d rer albrecht d rer albrecht d rer 21 may 1471 6 april 1528 mueller peter o 1993 substantiv deriv den schriften albrecht durer walter de gruyter isbn 3 11 012815 2 wa german painter engrav printmak mathematician theorist nuremberg hi high qualiti woodcut nowaday often call meisterstich master print establish hi reput influenc across europ wa still hi twenti ha convent regard greatest artist northern renaiss ever sinc hi vast bodi work includ altarpiec reli
15475614	Australian rules football	4031	25220	australian rule footbal australian rule footbal australian rule footbal australian rule footbal australian rule footbal offici known australian footbal also call footbal footi aussi rule region market afl australian footbal leagu onli fulli profess australian footbal leagu sport play two team 18 player field either australian footbal ground modifi cricket field similar size sport venu game object move ball downfield kick ball team goal main way score point kick ball two tall goal post team highe
548359257	Aon plc	1383	8487	aon plc aon plc aon plc aon plc aon plc british multin corpor headquart london unit kingdom provid risk manag servic insur reinsur brokerag human capit manag consult aon ha approxim 600 offic worldwid serv 120 countri 61 000 employ aon largest reinsur broker world 2011 aon wa rank largest insur broker world base revenu sinc 2012 aon imag ha expand intern sinc becam shirt sponsor english premier leagu giant manchest unit f c believ popular valuabl sport franchi world today http espn go com sport 
573321	Alban Berg	1432	8909	alban berg alban berg alban berg alban berg alban berg alban maria johann berg februari 9 1885 decemb 24 1935 wa austrian compo wa member second vienn school arnold schoenberg anton webern produc composit combin mahlerian romant person adapt schoenberg twelv tone techniqu biographi earli life berg wa born vienna third four children johanna conrad berg hi famili live comfort death hi father 1900 educ wa interest literatur music child begin compo wa fifteen start teach music late februari earli ma
2157954	Analytical chemistry	1767	12298	analyt chemistri analyt chemistri analyt chemistri analyt chemistri analyt chemistri studi separ identif quantif chemic compon natur artifici materi qualit analysi give indic ident chemic speci sampl quantit analysi determin amount one compon separ compon often perform prior analysi analyt method separ classic instrument classic method also known wet chemistri method use separ precipit extract distil qualit analysi color odor melt point quantit analysi achiev measur weight volum instrument metho
548495739	A cappella	3552	23174	cappella cappella cappella cappella cappella italian manner church manner chapel also see gospel music choir music specif solo group sing without instrument sound piec intend perform thi way contrast cantata accompani sing cappella wa origin intend differenti renaiss polyphoni baroqu concertato style 19th centuri renew interest renaiss polyphoni coupl ignor fact vocal part often doubl instrumentalist led term come mean unaccompani vocal music today cappella also includ sampl loop vocal onli prod
13286072	Arrangement	1107	7003	arrang arrang arrang arrang american feder musician defin arrang art prepar adapt alreadi written composit present origin form arrang may includ reharmon paraphra develop composit fulli repr melod harmon rhythmic structur corozin 2002 p nbsp 3 orchestr differ onli adapt music orchestra music ensembl arrang involv ad composit techniqu new themat materi introduct transit modul end arrang art give exist melodi music varieti ibid classic music arrang transcript classic seriou music go back earli his
7304691	Athanasian Creed	1827	11524	athanasian creed athanasian creed athanasian creed athanasian creed athanasiu alexandria wa tradit thought author athanasian creed give hi name common titl athanasian creed quicunqu vult also quicumqu vult christian statement belief focu trinitarian doctrin christolog latin name creed quicumqu vult taken open word whosoev wish creed ha use christian church sinc sixth centuri first creed equal three person triniti explicitli state differ nicen constantinopolitan apostl creed inclu anathema condem
16315454	Alicante	2520	15443	alic alic alic alic alic alac name offici citi spain capit provinc alic comarca alac south valencian commun also histor mediterranean port popul citi alic proper wa 334 329 estim rank second largest valencian citi instituto nacion de estad stica offici popul figur municip regist includ nearbi municip alic conurb 462 281 resid conurb includ alic sant vicent del raspeig sant joan d alac mutxamel el campello popul metropolitan area includ elch satellit town wa 771 061 estim rank eighth largest metr
1267919	Ann Widdecombe	2001	12583	ann widdecomb ann widdecomb ann widdecomb ann widdecomb ann noreen widdecomb dsg born 4 octob 1947 former british conserv parti politician ha novelist sinc 2000 privi councillor wa member parliament maidston 1987 1997 maidston weald 1997 2010 wa social conserv member conserv christian fellowship retir polit 2010 gener elect sinc 2002 ha also made numer televi radio appear includ televi present convert anglican roman cathol mp widdecomb wa known strong social conserv view includ oppo legal abort 
17272411	Aurangzeb	4567	29263	aurangzeb aurangzeb aurangzeb aurangzeb abul muzaffar muhi u d din muhammad aurangzeb 4 novemb 1618 3 march 1707 commonli known aurangzeb hi imperi titl alamgir world seizer wa sixth mughal emperor rule indian subcontin hi reign last 49 year 1658 hi death 1707 aurangzeb wa notabl expansionist wa among wealthiest mughal ruler annual yearli tribut 38 624 680 1690 dure hi lifetim victori south expand mughal empir 3 2 million squar kilometr rule popul estim rang 100 150 million subject wa piou musli
7304691	Alexandrine	634	3858	alexandrin alexandrin alexandrin alexandrin alexandrin line poetic meter compri 12 syllabl alexandrin common german literatur baroqu period french poetri earli modern modern period drama english often use alexandrin befor marlow shakespear wa supplant iambic pentamet 5 foot ver non anglo saxon french context term dodecasyl often use syllab ver syllab ver use french literatur alexandrin line twelv syllabl commonli line divid two equal part caesura sixth seventh syllabl altern line divid three fou
6546608	Analog computer	3183	20392	analog comput analog comput analog comput analog comput page bombardi inform file bif describ compon control norden bombsight norden bombsight wa highli sophist optic mechan analog comput use unit state armi air forc dure war ii korean war vietnam war aid pilot bomber aircraft drop bomb accur analog comput form comput use continu changeabl aspect physic phenomena electr mechan hydraul quantiti model problem solv contrast digit comput repr vari quantiti symbol numer valu chang analog comput doe u
546803658	Minute of arc	1267	7475	minut arc minut arc minut arc minut arc minut arc arcminut minut arc moa unit angular measur equal one sixtieth one degr radian turn second arc arcsecond one sixtieth one arcminut sinc one degr defin one three hundr sixtieth rotat one minut arc rotat use field requir unit express small angl astronomi optometri ophthalmolog optic navig marksmanship number squar arcminut complet sphere approxim 148 510 660 498 squar arcminut arcsecond degr circl radian approxim radian express even smaller angl sta
13975403	Alberto Giacometti	1464	9325	alberto giacometti alberto giacometti alberto giacometti alberto giacometti alberto giacometti 10 octob 1901 11 januari 1966 wa swiss sculptor painter draughtsman printmak alberto giacometti wa born canton graub nden southerli alpin valley val bregaglia came artist background hi father giovanni wa well known post impressionist painter alberto wa eldest four children wa interest art earli age earli life woman venic ii 1956 paint bronz sculptur metropolitan museum art giacometti wa born borgonovo 
7304691	Anthem	470	3080	anthem anthem anthem anthem term anthem mean either specif form anglican church music music theori religi context gener song composit celebr usual act symbol distinct group peopl term nation anthem sport anthem etymolog word deriv greek antiph na via old english word origin mean antiphon anthem church anthem form church music particularli servic church england appoint rubric follow third collect morn even prayer sever anthem includ british coron servic word select holi scriptur case liturgi musi
7304691	Albrecht Altdorfer	1301	8341	albrecht altdorf albrecht altdorf albrecht altdorf albrecht altdorf albrecht altdorf philipp kilian resurrect altdorf 1518 albrecht altdorf c 1480 februari 12 1538 wa german painter engrav architect renaiss work regensburg along luca cranach elder wolf huber regard main repr call danub school set biblic histor subject landscap background express colour artist also make small intric engrav seen belong nuremberg littl master biographi altdorf wa born regensburg altdorf around 1480 acquir interest 
18373503	House of Ascania	442	2841	hou ascania hou ascania hou ascania hou ascania hou ascania wa dynasti german ruler wa also known hou anhalt anhalt longest held possess ascanian name ascania ascaria castl schloss askanien locat near name aschersleben castl wa seat counti ascania titl wa later subsum titl princ anhalt histori earliest known member hou esiko count ballenstedt first appear document 1036 assum grandson hi mother odo margrav saxon ostmark odo ascanian inherit larg properti saxon eastern march esiko grandson wa otto
1477722	Acceleration	949	6007	accel accel accel accel infobox physic quantiti bgcolour default imag 100px caption fall ball absenc air resist accel e fall faster faster unit m 2 symbol physic accel rate veloc bodi chang time gener veloc accel vector quantiti magnitud direct though mani case onli magnitud consid sometim neg valu decel treat one dimen vector accel accompani forc describ newton second law forc vector product mass object accel accel vector si unit accel meter per second squar m 2 exampl object car start standsti
542158891	Conservation-restoration	3227	21544	conserv restor conserv restor conserv restor conserv restor remov adher surfac deposit physic chemic mean cotton swab church sucevi monasteri burial chamber suceava conserv restor also refer conserv restor simpli conserv profess devot preserv cultur heritag futur conserv activ includ examin document treatment collect care otherwi known prevent conserv thi work support research educ definit restor work tradit definit role conserv involv examin conserv preserv cultur heritag use ani method prove e
16257142	Anton Chekhov	4190	26724	anton chekhov anton chekhov anton chekhov anton chekhov anton pavlovich chekhov 29 januari 1860 old style date 17 januari 15 juli 1904 old style date 2 juli wa russian physician dramatist author consid among greatest writer short stori histori hi career dramatist produc four classic hi best short stori held high esteem writer critic greatest short stori writer ever live raymond carver rosamund bartlett introduct love stori xx quit probabl best short stori writer ever chekhov lexicon william boyd
7304691	Action Against Hunger	931	6037	action hunger action hunger action hunger action hunger action hunger known intern action contr la faim acf intern intern humanitarian organ focu end world hunger action hunger special respond emerg situat war conflict natur disast program area includ nutrit health water sanit food secur serv 6 nbsp million peopl 40 countri histori action hunger acf wa establish 1979 group french doctor scientist writer nobel prize win physicist professor alfr kastler serv organ first chairman acf move provid as
543968979	Apoptosis	3767	24416	apoptosi apoptosi apoptosi apoptosi apoptosi also american heritag dictionari process program cell death pcd may occur multicellular organ biochem event lead characterist cell chang morpholog death chang includ bleb cell shrinkag nuclear fragment chromatin conden chromosom dna fragment see also apoptot dna fragment contrast necrosi form traumat cell death result acut cellular injuri apoptosi gener confer advantag dure organ life cycl exampl differenti finger toe develop human embryo occur becau 
203434	Anal sex	4507	27482	anal sex anal sex anal sex anal sex depict anal sex 510 bc attic red figur kylix anal sex also call anal intercour act peni insert anu sexual partner term also includ sexual act involv anu includ peg anilingu finger object insert anal sex commonli associ male homosexu research show gay male engag anal sex uncommon heterosexu relationship type anal sex also part lesbian sexual practic mani peopl find anal sex pleasur may reach orgasm anal penetr nbsp stimul prostat men indirect clitor g spot stim
536068	Aarau	2329	13744	aarau aarau aarau aarau aarau local ra capit northern swiss canton aargau citi also capit district aarau german speak predominantli protest aarau situat swiss plateau valley aar river right bank southern foot jura mountain bridgwat w beatric aldrich 1966 columbia vike desk encyclopedia columbia univ p 11 west zurich aarau encyclop dia britannica 20 decemb 2006 municip border directli canton solothurn west second largest citi aargau wettingen begin 2010 rohr becam suburb aarau amtlich gemeindever
148125	Aargau	2720	16130	aargau aargau aargau aargau aargau german rare anglic argovia one northerli canton switzerland compri lower cour river aar whi canton call aar gau mean aar district histori mediev aargau aarau earli mediev time argovia argow wa disput border region duchi alamannia burgundi line von wetterau conradin intermitt held countship aargau 750 1030 lost meantim taken name von tegerfelden extinct 1254 hohenstaufen dynasti 1415 area wa rule habsburg mani castl time still stand exampl includ habsburg lenzbu
7304691	American Quarter Horse	1923	11966	american quarter hor american quarter hor american quarter hor american quarter hor american quarter hor american breed hor excel sprint short distanc name came abil outdist hor breed race quarter mile less individu clock speed 55 nbsp mph 88 5 nbsp km h american quarter hor popular breed unit state today american quarter hor associ largest breed registri world 5 million american quarter hor regist american quarter hor well known race hor perform rodeo hor show work ranch hor compact bodi americ
543968297	Abacá	520	3225	abac abac abac abac abac binomi name musa textili speci banana nativ philippin grown commerci crop philippin ecuador costa rica plant great econom import harvest fiber onc gener call manila hemp extract trunk pseudostem averag plant grow 12 feet 4 meter tall fiber wa origin use make twine rope abac pulp use varieti special paper product includ tea bag filter paper banknot classifi hard fiber along coir henequin sisal descript leav grow trunk plant base leav form sheath cover around trunk approxi
545239649	Abaddon	629	4011	abaddon abaddon abaddon abaddon apollyon top battl christian john bunyan 240px thumb hebrew term abaddon inten form word destruct appear place destruct hebrew bibl vision new testament book revel angel call abaddon shown king armi locust hi name first transcrib greek whose name hebrew abaddon translat greek mean destroy apollyon latin vulgat well douay rheim bibl ha addit note present greek text latin exterminan exterminan latin word destroy judaism etymolog accord brown driver brigg lexicon heb
7304691	Abadeh	251	1524	abadeh abadeh abadeh abadeh abadeh also roman b deh citi capit abadeh counti far provinc iran abadeh situat elev fertil plain high road isfahan shiraz former latter 2006 censu popul wa 52 042 14 184 famili 2009 popul wa estim 59042 iran static organ largest citi abadeh eghlid district fame carv wood work made wood pear box tree sesam oil castor oil grain variou fruit also produc area famou abadeh rug landmark craft abadeh histor monument includ emir kolah farangi tymcheh sarafyan khaje tomb loca
